from_id,to_id
47,06073
905,06073
1728,06073
2879,06073
2939,06073
3321,06073
3443,06073
3664,06073
3811,06073
3836,06073
4260,06073
4632,06073
6819,06073
7268,06073
7740,06073
10136,06073
10144,06073
11139,06073
11487,06073
11647,06073
12168,06073
12362,06073
12640,06073
14465,06073
14666,06073
15136,06073
15346,06073
15580,06073
16828,06073
17265,06073
17345,06073
17975,06073
18642,06073
18889,06073
19156,06073
19533,06073
21636,06073
21937,06073
21994,06073
23184,06073
24034,06073
24492,06073
25462,06073
25819,06073
26017,06073
26564,06073
26714,06073
26781,06073
27323,06073
27654,06073
27826,06073
29853,06073
30022,06073
30033,06073
30185,06073
30199,06073
30287,06073
30345,06073
30722,06073
31266,06073
32361,06073
32632,06073
33249,06073
33792,06073
34247,06073
34479,06073
34909,06073
35815,06073
36665,06073
37466,06073
38262,06073
39487,06073
39721,06073
40444,06073
40707,06073
40724,06073
41012,06073
42348,06073
42399,06073
43221,06073
43339,06073
43552,06073
43994,06073
44108,06073
44164,06073
44590,06073
44841,06073
45415,06073
45685,06073
45824,06073
46200,06073
46236,06073
46288,06073
46450,06073
46848,06073
48085,06073
48528,06073
49068,06073
49752,06073
50207,06073
51467,06073
51693,06073
51783,06073
54283,06073
54707,06073
55324,06073
55465,06073
55523,06073
56071,06073
58726,06073
59062,06073
59620,06073
60097,06073
60383,06073
60411,06073
60810,06073
61643,06073
62350,06073
62366,06073
62687,06073
64061,06073
64386,06073
64858,06073
65409,06073
65823,06073
65954,06073
66773,06073
66884,06073
67802,06073
67819,06073
67990,06073
68005,06073
68472,06073
68811,06073
69388,06073
69545,06073
70651,06073
71168,06073
71284,06073
71594,06073
71871,06073
71953,06073
72162,06073
72413,06073
72684,06073
